Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-03-04,1569.45,1577.53,1549.12,1566.73,237640.2606,ETH,371865636.794456,442158,3.579333333333333e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.17330912102966334,-0.0017345947503006707,0.10088580373540988,
2023-03-05,1566.74,1588.77,1553.05,1564.58,299240.7415,ETH,469729098.462738,505034,4.589333333333333e-05,47.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.13722849501829337,-0.0013732273954761825,0.10029379937385215,
2023-03-06,1564.57,1583.49,1554.44,1565.84,307709.3011,ETH,482146763.966397,495130,5.103e-05,48.0,,282508802.8583337,316016.0,19320752.86653148,,1d,0.08053279474362629,0.0008050038448790274,0.10064074146481154,
2023-03-07,1565.84,1584.49,1536.14,1561.96,437947.9032,ETH,682865640.744412,601157,4.623333333333334e-05,49.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.2477903234046841,-0.002480978317154744,0.09957238010534929,
2023-03-08,1561.95,1570.89,1523.61,1532.38,460101.7658,ETH,714552395.9932791,647197,7.886333333333334e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.8937744884632068,-0.019119360558395224,0.09142750149377851,
2023-03-09,1532.38,1546.45,1408.0,1437.32,718485.1364,ETH,1072396877.907578,914935,6.775333333333333e-05,44.0,,288929457.4687504,336854.0,19039458.64389536,,1d,-6.203422127670688,-0.06404181387886924,0.06525264818695224,
2023-03-10,1437.32,1439.43,1368.39,1426.44,960262.4509,ETH,1353741388.827259,1155209,-2.9716666666666663e-05,34.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.7569643503186452,-0.007598438659315794,0.06225683076660439,
2023-03-11,1426.43,1478.07,1408.4,1471.97,1374859.6201,ETH,1987926852.348374,1467256,5.690000000000001e-06,33.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.191862258489664,0.03141980986582175,0.0747935556883359,
2023-03-12,1471.93,1594.19,1448.3,1580.33,1002355.0929,ETH,1506839740.469654,1253899,1.1060000000000004e-05,33.0,,348559824.50563854,265555.0,21186496.49970484,,1d,7.361563075334399,0.07103204632577907,0.1046305755108447,
2023-03-13,1580.33,1693.49,1565.0,1673.45,1228063.6053,ETH,1992277884.7963407,1671283,0.0001,49.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,5.892440186543335,0.05725367773066491,0.13027124813793983,
2023-03-14,1673.44,1780.02,1655.24,1699.4,1283321.2355,ETH,2195733827.910122,1750035,0.0001,56.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.5506886970031886,0.015387883866641848,0.13741660310650852,
2023-03-15,1699.41,1716.9,1611.0,1649.96,963142.4833,ETH,1602460705.895695,1388384,0.0002003133333333,50.0,,318250274.5486265,345059.0,23485522.6442761,,1d,-2.9092620925032397,-0.029524202392909437,0.12380325629933948,
2023-03-16,1649.95,1691.42,1632.18,1673.73,627985.6119,ETH,1040043241.140285,1004406,0.0001,52.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.440640985235997,0.014303623541625463,0.13034834638037524,
2023-03-17,1673.73,1800.0,1662.65,1789.27,907528.2825,ETH,1569265196.452905,1293055,7.301666666666668e-05,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,6.9031444737203795,0.06675304670589965,0.162162385419621,
2023-03-18,1789.26,1841.0,1747.47,1758.84,711614.731,ETH,1280189359.424549,1115890,0.0001,64.0,,350724792.3597108,296890.0,28644944.5912276,,1d,-1.7006935789456112,-0.017153214596847183,0.1537834585720855,
2023-03-19,1758.84,1841.36,1757.92,1780.68,541131.8908,ETH,972006261.580209,919093,0.0001,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.2417275022173824,0.012340812978825897,0.15979712148204855,
2023-03-20,1780.67,1803.05,1722.0,1732.78,682848.1248,ETH,1205036446.951221,1083767,9.398e-05,66.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-2.6899836017701184,-0.027268258638845883,0.14660781500827433,
2023-03-21,1732.77,1835.0,1717.01,1801.23,742348.4999,ETH,1324018564.211035,1166036,6.902333333333334e-05,68.0,,313920338.84048194,327932.0,26497064.86479075,,1d,3.9502995186925016,0.03874270968448265,0.16545558177507694,
2023-03-22,1801.23,1819.98,1710.12,1734.33,891287.6009,ETH,1581074700.20938,1286030,3.984333333333333e-05,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-3.714128678736206,-0.03784859319942085,0.14703460885032754,
2023-03-23,1734.34,1857.16,1729.35,1813.79,732061.103,ETH,1312199315.577505,1074713,5.994333333333334e-05,57.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,4.581596351328754,0.0447974070589959,0.16891398865003734,
2023-03-24,1813.78,1818.99,1726.4,1749.57,564770.1417,ETH,1001546184.532135,855600,0.0001,61.0,,377232885.4931189,292095.0,29533422.016249567,,1d,-3.5406524459832722,-0.03604853527210302,0.1512309560457413,
2023-03-25,1749.57,1763.23,1713.09,1741.88,355679.3743,ETH,620341997.183512,620651,8.856666666666666e-06,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.4395365718433575,-0.004405053737011967,0.1491135078874256,
2023-03-26,1741.88,1801.0,1739.31,1773.88,354933.2372,ETH,627660488.27267,592618,2.0696666666666664e-05,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.8370955519323884,0.01820424813649747,0.15792473559433115,
2023-03-27,1773.88,1780.48,1686.13,1715.22,570563.5023,ETH,987197970.21984,810253,3.596666666666667e-06,64.0,,344632512.6727259,296557.0,26143030.485642947,,1d,-3.306875324148195,-0.033627885582368316,0.14177265380410994,
